3.783510000000000000e+05,3.265000000000000000e+02,3.783509999999999991e+02,1.000000000000000000e+03,1.758228648356066515e+02,3.091367979900000137e+04,4.172087714801787683e+02,9.990000000000000000e+02,9.990000000000000000e+02,0.000000000000000000e+00
3.549260000000000000e+05,2.910000000000000000e+02,3.549259999999999877e+02,1.000000000000000000e+03,1.807821963690008715e+02,3.268220252399999663e+04,3.983147850632713016e+02,9.910000000000000000e+02,9.910000000000000000e+02,0.000000000000000000e+00
2.296440000000000000e+05,2.245000000000000000e+02,2.296440000000000055e+02,1.000000000000000000e+03,1.754676815370853546e+02,3.078890726400000131e+04,2.890073943690714486e+02,8.640000000000000000e+02,8.640000000000000000e+02,0.000000000000000000e+00
2.566630000000000000e+05,2.400000000000000000e+02,2.566630000000000109e+02,1.000000000000000000e+03,2.079557391153223023e+02,4.324558943099999306e+04,3.303354128760644812e+02,8.990000000000000000e+02,8.990000000000000000e+02,0.000000000000000000e+00
4.264750000000000000e+05,4.195000000000000000e+02,4.264750000000000227e+02,1.000000000000000000e+03,2.506915462774921650e+02,6.284625137499999983e+04,4.946990772176555993e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
4.962970000000000000e+05,5.310000000000000000e+02,4.962970000000000255e+02,1.000000000000000000e+03,1.715698597976929136e+02,2.943621679100000256e+04,5.251161100175845604e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
6.701000000000000000e+03,6.000000000000000000e+00,6.700999999999999623e+00,1.000000000000000000e+03,4.374882741285759380e+00,1.913959900000000047e+01,8.002687048735568354e+00,2.600000000000000000e+01,2.600000000000000000e+01,0.000000000000000000e+00
6.576000000000000000e+03,6.000000000000000000e+00,6.575999999999999623e+00,1.000000000000000000e+03,4.289081953052424900e+00,1.839622400000000368e+01,7.851114570556208427e+00,2.600000000000000000e+01,2.600000000000000000e+01,0.000000000000000000e+00
2.682110000000000000e+05,1.740000000000000000e+02,2.682110000000000127e+02,1.000000000000000000e+03,2.207710680297579415e+02,4.873986447900000348e+04,3.473859597047641046e+02,8.600000000000000000e+02,8.600000000000000000e+02,0.000000000000000000e+00
3.118640000000000000e+05,2.160000000000000000e+02,3.118639999999999759e+02,1.000000000000000000e+03,2.472000799028997164e+02,6.110787950400000409e+04,3.979535575918376367e+02,8.830000000000000000e+02,8.830000000000000000e+02,0.000000000000000000e+00
1.632620000000000000e+05,7.800000000000000000e+01,1.632620000000000005e+02,1.000000000000000000e+03,1.818433154009242116e+02,3.306699135599999863e+04,2.443797700301725229e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
2.512590000000000000e+05,2.220000000000000000e+02,2.512589999999999861e+02,1.000000000000000000e+03,1.511699835251694424e+02,2.285236391899999944e+04,2.932293453936696324e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
6.259210000000000000e+05,6.260000000000000000e+02,6.259210000000000491e+02,1.000000000000000000e+03,1.020490997461515974e+02,1.041401875899999686e+04,6.341853963944613497e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
5.661850000000000000e+05,5.860000000000000000e+02,5.661849999999999454e+02,1.000000000000000000e+03,2.070714436492873460e+02,4.287858277499998803e+04,6.028631992417516585e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
8.318000000000000000e+03,7.000000000000000000e+00,8.317999999999999616e+00,1.000000000000000000e+03,5.709367390525854624e+00,3.259687600000000174e+01,1.008890479685481090e+01,5.300000000000000000e+01,5.300000000000000000e+01,0.000000000000000000e+00
7.959000000000000000e+03,7.000000000000000000e+00,7.958999999999999631e+00,1.000000000000000000e+03,5.917374333266402608e+00,3.501531899999999808e+01,9.917711429558737635e+00,6.800000000000000000e+01,6.800000000000000000e+01,0.000000000000000000e+00
2.444310000000000000e+05,2.000000000000000000e+02,2.444310000000000116e+02,1.000000000000000000e+03,1.494286894776234078e+02,2.232893323900000178e+04,2.864881271536396525e+02,8.800000000000000000e+02,8.800000000000000000e+02,0.000000000000000000e+00
2.554310000000000000e+05,1.965000000000000000e+02,2.554310000000000116e+02,1.000000000000000000e+03,1.649899489029558879e+02,2.722168323899999814e+04,3.040833421942083419e+02,8.700000000000000000e+02,8.700000000000000000e+02,0.000000000000000000e+00
5.036000000000000000e+03,4.000000000000000000e+00,5.035999999999999588e+00,1.000000000000000000e+03,3.417704492784594095e+00,1.168070400000000042e+01,6.086213929858200977e+00,2.200000000000000000e+01,2.200000000000000000e+01,0.000000000000000000e+00
4.990000000000000000e+03,4.000000000000000000e+00,4.990000000000000213e+00,1.000000000000000000e+03,3.432477239545806746e+00,1.178190000000000204e+01,6.056566684186677207e+00,2.000000000000000000e+01,2.000000000000000000e+01,0.000000000000000000e+00
4.480570000000000000e+05,4.150000000000000000e+01,4.480570000000000164e+02,1.000000000000000000e+03,4.602433657870583374e+02,2.118239557510000013e+05,6.423231515366700251e+02,9.850000000000000000e+02,9.850000000000000000e+02,0.000000000000000000e+00
4.625170000000000000e+05,4.500000000000000000e+01,4.625169999999999959e+02,1.000000000000000000e+03,4.576419579879012645e+02,2.094361617109999934e+05,6.506597705406412615e+02,9.850000000000000000e+02,9.850000000000000000e+02,0.000000000000000000e+00
1.853220000000000000e+05,1.290000000000000000e+02,1.853220000000000027e+02,1.000000000000000000e+03,1.605031598318238650e+02,2.576126431600000069e+04,2.451642469855667912e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
2.957560000000000000e+05,2.490000000000000000e+02,2.957559999999999718e+02,1.000000000000000000e+03,1.650860759240463551e+02,2.725341246400000091e+04,3.387108265172520305e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
5.029710000000000000e+05,5.490000000000000000e+02,5.029710000000000036e+02,1.000000000000000000e+03,2.681346381186138501e+02,7.189618415900001128e+04,5.699789566291021856e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
5.456080000000000000e+05,5.750000000000000000e+02,5.456079999999999472e+02,1.000000000000000000e+03,1.905889250087737992e+02,3.632413833600000362e+04,5.779379101599063233e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
5.998000000000000000e+03,5.000000000000000000e+00,5.998000000000000220e+00,1.000000000000000000e+03,4.070625996084631382e+00,1.656999599999999973e+01,7.248861979648943077e+00,2.900000000000000000e+01,2.900000000000000000e+01,0.000000000000000000e+00
5.928000000000000000e+03,5.000000000000000000e+00,5.927999999999999936e+00,1.000000000000000000e+03,3.981559493464840838e+00,1.585281599999999891e+01,7.141008332161502103e+00,2.300000000000000000e+01,2.300000000000000000e+01,0.000000000000000000e+00
4.585070000000000000e+05,1.120000000000000000e+02,4.585070000000000050e+02,1.000000000000000000e+03,3.820786907837180024e+02,1.459841259509999945e+05,5.968356515825776114e+02,8.830000000000000000e+02,8.830000000000000000e+02,0.000000000000000000e+00
4.200060000000000000e+05,8.200000000000000000e+01,4.200059999999999718e+02,1.000000000000000000e+03,3.941155185526192781e+02,1.553270419639999745e+05,5.759618754744102489e+02,8.840000000000000000e+02,8.840000000000000000e+02,0.000000000000000000e+00
2.368990000000000000e+05,1.480000000000000000e+02,2.368990000000000009e+02,1.000000000000000000e+03,1.914314467348559674e+02,3.664599879900000087e+04,3.045769771338601686e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
2.461070000000000000e+05,1.605000000000000000e+02,2.461069999999999993e+02,1.000000000000000000e+03,1.855747276732475655e+02,3.443797955099999672e+04,3.082314633518129199e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
6.795050000000000000e+05,6.885000000000000000e+02,6.795049999999999955e+02,1.000000000000000000e+03,1.146706936187271708e+02,1.314936797499999739e+04,6.891127723384613546e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
6.219350000000000000e+05,6.075000000000000000e+02,6.219349999999999454e+02,1.000000000000000000e+03,3.513023153567308441e+02,1.234133167749999848e+05,7.142943797902934193e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
6.611000000000000000e+03,6.000000000000000000e+00,6.610999999999999766e+00,1.000000000000000000e+03,4.426474782487752613e+00,1.959367899999999807e+01,7.956066867491751182e+00,2.700000000000000000e+01,2.700000000000000000e+01,0.000000000000000000e+00
6.640000000000000000e+03,6.000000000000000000e+00,6.639999999999999680e+00,1.000000000000000000e+03,4.087346327386510936e+00,1.670640000000000214e+01,7.797178977040349679e+00,3.200000000000000000e+01,3.200000000000000000e+01,0.000000000000000000e+00
2.447730000000000000e+05,1.505000000000000000e+02,2.447729999999999961e+02,1.000000000000000000e+03,2.171894644567272792e+02,4.717126347099999839e+04,3.272385750488472240e+02,8.470000000000000000e+02,8.470000000000000000e+02,0.000000000000000000e+00
2.946970000000000000e+05,1.930000000000000000e+02,2.946970000000000027e+02,1.000000000000000000e+03,2.470552755781588132e+02,6.103630919100000028e+04,3.845551078844227391e+02,9.140000000000000000e+02,9.140000000000000000e+02,0.000000000000000000e+00
7.188000000000000000e+03,6.000000000000000000e+00,7.187999999999999723e+00,1.000000000000000000e+03,4.833079349648627954e+00,2.335865600000000342e+01,8.661755018470563172e+00,4.400000000000000000e+01,4.400000000000000000e+01,0.000000000000000000e+00
7.085000000000000000e+03,6.000000000000000000e+00,7.084999999999999964e+00,1.000000000000000000e+03,4.075509170643589307e+00,1.660977499999999907e+01,8.173554918149140036e+00,2.300000000000000000e+01,2.300000000000000000e+01,0.000000000000000000e+00
1.698260000000000000e+05,1.320000000000000000e+02,1.698259999999999934e+02,1.000000000000000000e+03,1.200155811717795160e+02,1.440373972399999911e+04,2.079533841994402508e+02,8.220000000000000000e+02,8.220000000000000000e+02,0.000000000000000000e+00
2.619750000000000000e+05,1.870000000000000000e+02,2.619750000000000227e+02,1.000000000000000000e+03,1.925076995213438238e+02,3.705921437500000320e+04,3.251001614887325672e+02,8.580000000000000000e+02,8.580000000000000000e+02,0.000000000000000000e+00
2.712630000000000000e+05,1.660000000000000000e+02,2.712629999999999768e+02,1.000000000000000000e+03,2.237983999741731793e+02,5.008572383100000297e+04,3.516665167456236532e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
2.713690000000000000e+05,1.675000000000000000e+02,2.713690000000000282e+02,1.000000000000000000e+03,2.224483959011617742e+02,4.948328883900000073e+04,3.508908989985348512e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
7.422450000000000000e+05,7.560000000000000000e+02,7.422450000000000045e+02,1.000000000000000000e+03,2.776939952087549841e+02,7.711395497500002966e+04,7.924907538892804268e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
7.415110000000000000e+05,7.580000000000000000e+02,7.415109999999999673e+02,1.000000000000000000e+03,2.721848083178045385e+02,7.408456987900000240e+04,7.898880509287376981e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
2.358400000000000000e+05,1.440000000000000000e+02,2.358400000000000034e+02,1.000000000000000000e+03,1.924896267334943900e+02,3.705225639999999839e+04,3.044220130016881853e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
2.483570000000000000e+05,1.605000000000000000e+02,2.483569999999999993e+02,1.000000000000000000e+03,1.898263352409248910e+02,3.603403755100000126e+04,3.125943649524091938e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
6.841150000000000000e+05,6.810000000000000000e+02,6.841150000000000091e+02,1.000000000000000000e+03,1.121999187833930591e+02,1.258882177499999852e+04,6.932547547619129773e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
7.061630000000000000e+05,7.030000000000000000e+02,7.061630000000000109e+02,1.000000000000000000e+03,1.109685740694184091e+02,1.231402443099999982e+04,7.148287955867474466e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
9.129000000000000000e+03,7.000000000000000000e+00,9.128999999999999559e+00,1.000000000000000000e+03,8.916521687294883591e+00,7.950435899999999378e+01,1.276099525899136111e+01,1.260000000000000000e+02,1.260000000000000000e+02,0.000000000000000000e+00
8.674000000000000000e+03,7.000000000000000000e+00,8.673999999999999488e+00,1.000000000000000000e+03,7.479152625799263099e+00,5.593772400000000999e+01,1.145320915726242994e+01,7.700000000000000000e+01,7.700000000000000000e+01,0.000000000000000000e+00
3.032740000000000000e+05,2.560000000000000000e+02,3.032740000000000009e+02,1.000000000000000000e+03,1.647189998876875165e+02,2.713234892400000172e+04,3.451194981452076718e+02,8.810000000000000000e+02,8.810000000000000000e+02,0.000000000000000000e+00
2.966090000000000000e+05,2.440000000000000000e+02,2.966089999999999804e+02,1.000000000000000000e+03,1.696786318868701926e+02,2.879083811900000364e+04,3.417129453210691281e+02,8.830000000000000000e+02,8.830000000000000000e+02,0.000000000000000000e+00
7.905000000000000000e+03,7.000000000000000000e+00,7.905000000000000249e+00,1.000000000000000000e+03,6.125355091747742620e+00,3.751997499999999519e+01,1.000044998987545597e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00
7.588000000000000000e+03,7.000000000000000000e+00,7.588000000000000078e+00,1.000000000000000000e+03,4.980387133546948952e+00,2.480425599999999875e+01,9.076453051715741793e+00,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.951500000000000000e+05,1.590000000000000000e+02,1.951500000000000057e+02,1.000000000000000000e+03,1.198697021769888380e+02,1.436874550000000090e+04,2.290246012986377764e+02,7.930000000000000000e+02,7.930000000000000000e+02,0.000000000000000000e+00
2.547420000000000000e+05,1.795000000000000000e+02,2.547419999999999902e+02,1.000000000000000000e+03,1.979944176889843561e+02,3.920178943600000639e+04,3.226379952826387125e+02,8.470000000000000000e+02,8.470000000000000000e+02,0.000000000000000000e+00
8.642000000000000000e+03,7.000000000000000000e+00,8.641999999999999460e+00,1.000000000000000000e+03,7.519696536430177325e+00,5.654583600000000843e+01,1.145556633257387169e+01,8.700000000000000000e+01,8.700000000000000000e+01,0.000000000000000000e+00
8.315000000000000000e+03,7.000000000000000000e+00,8.314999999999999503e+00,1.000000000000000000e+03,6.361428691732698759e+00,4.046777499999999606e+01,1.046933617761890467e+01,6.300000000000000000e+01,6.300000000000000000e+01,0.000000000000000000e+00
2.739090000000000000e+05,2.245000000000000000e+02,2.739089999999999918e+02,1.000000000000000000e+03,1.591284346652099941e+02,2.532185871900000348e+04,3.167775228768607008e+02,8.680000000000000000e+02,8.680000000000000000e+02,0.000000000000000000e+00
2.847840000000000000e+05,2.240000000000000000e+02,2.847839999999999918e+02,1.000000000000000000e+03,1.690305396784852974e+02,2.857132334399999672e+04,3.311695185248787539e+02,8.760000000000000000e+02,8.760000000000000000e+02,0.000000000000000000e+00
6.722000000000000000e+03,6.000000000000000000e+00,6.722000000000000419e+00,1.000000000000000000e+03,4.294964027788824801e+00,1.844671600000000211e+01,7.976966842102328314e+00,3.800000000000000000e+01,3.800000000000000000e+01,0.000000000000000000e+00
6.733000000000000000e+03,6.000000000000000000e+00,6.732999999999999652e+00,1.000000000000000000e+03,4.820758342833625143e+00,2.323971099999999979e+01,8.280881595579058896e+00,3.800000000000000000e+01,3.800000000000000000e+01,0.000000000000000000e+00
2.369490000000000000e+05,1.665000000000000000e+02,2.369490000000000123e+02,1.000000000000000000e+03,1.864708298876797699e+02,3.477137039900000673e+04,3.015231317826212489e+02,8.310000000000000000e+02,8.310000000000000000e+02,0.000000000000000000e+00
2.806560000000000000e+05,1.735000000000000000e+02,2.806560000000000059e+02,1.000000000000000000e+03,2.403232108307476835e+02,5.775524566399999458e+04,3.694902380307225371e+02,9.190000000000000000e+02,9.190000000000000000e+02,0.000000000000000000e+00
8.687000000000000000e+03,7.000000000000000000e+00,8.686999999999999389e+00,1.000000000000000000e+03,7.853599875216460191e+00,6.167903100000000194e+01,1.171080697475626486e+01,6.600000000000000000e+01,6.600000000000000000e+01,0.000000000000000000e+00
8.318000000000000000e+03,7.000000000000000000e+00,8.317999999999999616e+00,1.000000000000000000e+03,6.256586609326206805e+00,3.914487600000000356e+01,1.040836202291215429e+01,7.500000000000000000e+01,7.500000000000000000e+01,0.000000000000000000e+00
2.946000000000000000e+05,2.540000000000000000e+02,2.946000000000000227e+02,1.000000000000000000e+03,1.553357202963954364e+02,2.412918600000000151e+04,3.330440601482032434e+02,8.680000000000000000e+02,8.680000000000000000e+02,0.000000000000000000e+00
2.878410000000000000e+05,2.270000000000000000e+02,2.878410000000000082e+02,1.000000000000000000e+03,1.770074962226176467e+02,3.133165371900000537e+04,3.379113715162601466e+02,8.570000000000000000e+02,8.570000000000000000e+02,0.000000000000000000e+00
6.574000000000000000e+03,6.000000000000000000e+00,6.573999999999999844e+00,1.000000000000000000e+03,4.473759492865033494e+00,2.001452400000000154e+01,7.951855129465073446e+00,2.900000000000000000e+01,2.900000000000000000e+01,0.000000000000000000e+00
6.465000000000000000e+03,6.000000000000000000e+00,6.464999999999999858e+00,1.000000000000000000e+03,4.269751163709660347e+00,1.823077500000000128e+01,7.747709338894948949e+00,4.100000000000000000e+01,4.100000000000000000e+01,0.000000000000000000e+00
3.835790000000000000e+05,1.810000000000000000e+02,3.835790000000000077e+02,1.000000000000000000e+03,3.232781059072822814e+02,1.045087337590000097e+05,5.016388970165691035e+02,8.760000000000000000e+02,8.760000000000000000e+02,0.000000000000000000e+00
3.041080000000000000e+05,1.840000000000000000e+02,3.041080000000000041e+02,1.000000000000000000e+03,2.620253581926756965e+02,6.865728833599999780e+04,4.014211803081645940e+02,9.040000000000000000e+02,9.040000000000000000e+02,0.000000000000000000e+00
6.025000000000000000e+03,5.000000000000000000e+00,6.025000000000000355e+00,1.000000000000000000e+03,3.753714826675036864e+00,1.409037500000000165e+01,7.098661845728390318e+00,2.100000000000000000e+01,2.100000000000000000e+01,0.000000000000000000e+00
6.012000000000000000e+03,5.000000000000000000e+00,6.011999999999999567e+00,1.000000000000000000e+03,3.912014314902234613e+00,1.530385599999999968e+01,7.172726120520704463e+00,2.400000000000000000e+01,2.400000000000000000e+01,0.000000000000000000e+00
4.549170000000000000e+05,9.800000000000000000e+01,4.549169999999999732e+02,1.000000000000000000e+03,3.888617442112299045e+02,1.512134561110000068e+05,5.984671528162593859e+02,9.030000000000000000e+02,9.030000000000000000e+02,0.000000000000000000e+00
4.485280000000000000e+05,1.040000000000000000e+02,4.485280000000000200e+02,1.000000000000000000e+03,3.847867425159032564e+02,1.480608372160000145e+05,5.909637924610948403e+02,8.800000000000000000e+02,8.800000000000000000e+02,0.000000000000000000e+00
2.212230000000000000e+05,1.270000000000000000e+02,2.212230000000000132e+02,1.000000000000000000e+03,2.012133824351650730e+02,4.048682527099999425e+04,2.990425404520233315e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
2.455400000000000000e+05,1.690000000000000000e+02,2.455399999999999920e+02,1.000000000000000000e+03,1.774265098568982353e+02,3.148016640000000552e+04,3.029357324582229012e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
6.746130000000000000e+05,6.700000000000000000e+02,6.746130000000000564e+02,1.000000000000000000e+03,1.086970525405358075e+02,1.181504923100000087e+04,6.833137998021114754e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
6.871790000000000000e+05,7.260000000000000000e+02,6.871789999999999736e+02,1.000000000000000000e+03,1.194658317637306766e+02,1.427208495900000162e+04,6.974862457425235789e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
2.837780000000000000e+05,1.720000000000000000e+02,2.837780000000000200e+02,1.000000000000000000e+03,2.295684270887440732e+02,5.270166271600000618e+04,3.650090629011833130e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
2.817520000000000000e+05,1.800000000000000000e+02,2.817520000000000095e+02,1.000000000000000000e+03,2.135528985895532230e+02,4.560484049600000435e+04,3.535378763301040976e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
7.279660000000000000e+05,7.595000000000000000e+02,7.279660000000000082e+02,1.000000000000000000e+03,2.957395050445578022e+02,8.746185484400001587e+04,7.857457298643117838e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
7.403210000000000000e+05,7.720000000000000000e+02,7.403210000000000264e+02,1.000000000000000000e+03,2.877770386236539366e+02,8.281562395900001866e+04,7.942863507577101245e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
7.194000000000000000e+03,6.000000000000000000e+00,7.193999999999999950e+00,1.000000000000000000e+03,4.886139989807905870e+00,2.387436399999999992e+01,8.696436051624825581e+00,3.400000000000000000e+01,3.400000000000000000e+01,0.000000000000000000e+00
6.902000000000000000e+03,6.000000000000000000e+00,6.902000000000000135e+00,1.000000000000000000e+03,4.449538852510448450e+00,1.979839599999999677e+01,8.211942522935727240e+00,3.300000000000000000e+01,3.300000000000000000e+01,0.000000000000000000e+00
1.714140000000000000e+05,1.295000000000000000e+02,1.714139999999999873e+02,1.000000000000000000e+03,1.271965589314428087e+02,1.617896460400000251e+04,2.134519243295782474e+02,7.230000000000000000e+02,7.230000000000000000e+02,0.000000000000000000e+00
2.179540000000000000e+05,1.440000000000000000e+02,2.179540000000000077e+02,1.000000000000000000e+03,1.895345506339147619e+02,3.592334588400000212e+04,2.888378299322995417e+02,8.870000000000000000e+02,8.870000000000000000e+02,0.000000000000000000e+00
2.136530000000000000e+05,1.390000000000000000e+02,2.136529999999999916e+02,1.000000000000000000e+03,1.792619775384618492e+02,3.213485659100000339e+04,2.788950716667470715e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
2.375180000000000000e+05,1.810000000000000000e+02,2.375180000000000007e+02,1.000000000000000000e+03,1.755340299657021035e+02,3.081219567599999937e+04,2.953421676632038384e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
6.340640000000000000e+05,6.410000000000000000e+02,6.340639999999999645e+02,1.000000000000000000e+03,1.071900177441910671e+02,1.148969990399999733e+04,6.430605383632243957e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
6.178360000000000000e+05,6.140000000000000000e+02,6.178360000000000127e+02,1.000000000000000000e+03,1.052460598027308549e+02,1.107673310400000082e+04,6.267360337494566238e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
2.789280000000000000e+05,1.730000000000000000e+02,2.789279999999999973e+02,1.000000000000000000e+03,2.241793362823612199e+02,5.025637481600000319e+04,3.578508124903449357e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
2.770910000000000000e+05,1.690000000000000000e+02,2.770910000000000082e+02,1.000000000000000000e+03,2.234587181539355356e+02,4.993379871899999853e+04,3.559680055847716176e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
7.212510000000000000e+05,7.420000000000000000e+02,7.212509999999999764e+02,1.000000000000000000e+03,2.848384524585822533e+02,8.113294399900001008e+04,7.754585411226057658e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
7.445740000000000000e+05,7.850000000000000000e+02,7.445739999999999554e+02,1.000000000000000000e+03,2.786642900050165963e+02,7.765378652399999555e+04,7.950120929897858559e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
7.416000000000000000e+03,7.000000000000000000e+00,7.416000000000000369e+00,1.000000000000000000e+03,4.782984842125260094e+00,2.287694399999999817e+01,8.824624637909534997e+00,3.700000000000000000e+01,3.700000000000000000e+01,0.000000000000000000e+00
7.397000000000000000e+03,6.000000000000000000e+00,7.397000000000000242e+00,1.000000000000000000e+03,5.533117656439269894e+00,3.061539100000000246e+01,9.237478010799268446e+00,5.200000000000000000e+01,5.200000000000000000e+01,0.000000000000000000e+00
2.098310000000000000e+05,1.630000000000000000e+02,2.098309999999999889e+02,1.000000000000000000e+03,1.341830855175122110e+02,1.800510043899999800e+04,2.490665553622163770e+02,7.910000000000000000e+02,7.910000000000000000e+02,0.000000000000000000e+00
2.311530000000000000e+05,1.625000000000000000e+02,2.311529999999999916e+02,1.000000000000000000e+03,1.783174461206754700e+02,3.179711159099999713e+04,2.919397557716317806e+02,8.530000000000000000e+02,8.530000000000000000e+02,0.000000000000000000e+00
1.607080000000000000e+05,1.000000000000000000e+02,1.607079999999999984e+02,1.000000000000000000e+03,1.579177784038263610e+02,2.493802473600000303e+04,2.253110871661667716e+02,7.780000000000000000e+02,7.780000000000000000e+02,0.000000000000000000e+00
2.526230000000000000e+05,2.315000000000000000e+02,2.526229999999999905e+02,1.000000000000000000e+03,1.803593270973253482e+02,3.252948687100000097e+04,3.103995280279916642e+02,7.390000000000000000e+02,7.390000000000000000e+02,0.000000000000000000e+00
5.183650000000000000e+05,5.600000000000000000e+02,5.183650000000000091e+02,1.000000000000000000e+03,2.454992704164311590e+02,6.026989177499999641e+04,5.735609514253911811e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
5.516180000000000000e+05,5.760000000000000000e+02,5.516180000000000518e+02,1.000000000000000000e+03,1.765077167604861472e+02,3.115497407599999860e+04,5.791695710238927859e+02,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
